city,state_id,state_name,county_name,lat,lng
Rosemount,OH,Ohio,Scioto,38.7812,-82.9664
Roseville,OH,Ohio,Muskingum,39.8064,-82.0758
Rosewood,OH,Ohio,Champaign,40.2174,-83.9635
Ross,OH,Ohio,Butler,39.3146,-84.6599
Rossburg,OH,Ohio,Darke,40.2803,-84.6385
Rossford,OH,Ohio,Wood,41.5832,-83.5692
Rossmoyne,OH,Ohio,Hamilton,39.2145,-84.3886
Roswell,OH,Ohio,Tuscarawas,40.4759,-81.348
Rudolph,OH,Ohio,Wood,41.2966,-83.6641
Rushsylvania,OH,Ohio,Logan,40.4613,-83.6712
Rushville,OH,Ohio,Fairfield,39.7644,-82.4304
Russells Point,OH,Ohio,Logan,40.468,-83.8939
Russellville,OH,Ohio,Brown,38.8673,-83.7878
Russia,OH,Ohio,Shelby,40.2341,-84.4077
Rutland,OH,Ohio,Meigs,39.041,-82.1279
Sabina,OH,Ohio,Clinton,39.4902,-83.6336
Salem,OH,Ohio,Columbiana,40.9049,-80.8491
Salem Heights,OH,Ohio,Hamilton,39.0658,-84.384
Salesville,OH,Ohio,Guernsey,39.9742,-81.3365
Salineville,OH,Ohio,Columbiana,40.6207,-80.8345
Sandusky,OH,Ohio,Erie,41.4437,-82.7149
Sandyville,OH,Ohio,Tuscarawas,40.6467,-81.3671
Sarahsville,OH,Ohio,Noble,39.8076,-81.4692
Sardinia,OH,Ohio,Brown,39.0072,-83.8022
Sardis,OH,Ohio,Monroe,39.6266,-80.9059
Savannah,OH,Ohio,Ashland,40.9669,-82.3661
Sawyerwood,OH,Ohio,Summit,41.0344,-81.4413
Scio,OH,Ohio,Harrison,40.399,-81.0882
Sciotodale,OH,Ohio,Scioto,38.7539,-82.8605
Scott,OH,Ohio,Van Wert,40.989,-84.5837
Seaman,OH,Ohio,Adams,38.937,-83.5754
Sebring,OH,Ohio,Mahoning,40.9207,-81.0231
Senecaville,OH,Ohio,Guernsey,39.9348,-81.4594
Seven Hills,OH,Ohio,Cuyahoga,41.3805,-81.6737
Seven Mile,OH,Ohio,Butler,39.4859,-84.5522
Seville,OH,Ohio,Medina,41.0208,-81.8671
Shadyside,OH,Ohio,Belmont,39.9716,-80.7511
Shaker Heights,OH,Ohio,Cuyahoga,41.4744,-81.5496
Sharonville,OH,Ohio,Hamilton,39.2825,-84.4071
Shawnee,OH,Ohio,Perry,39.6063,-82.2046
Shawnee Hills,OH,Ohio,Greene,39.6515,-83.7822
Sheffield,OH,Ohio,Lorain,41.4559,-82.0912
Sheffield Lake,OH,Ohio,Lorain,41.4884,-82.0978
Shelby,OH,Ohio,Richland,40.8847,-82.6578
Sherrodsville,OH,Ohio,Carroll,40.4945,-81.2441
Sherwood,OH,Ohio,Hamilton,39.0853,-84.3608
Shiloh,OH,Ohio,Richland,40.9695,-82.6016
Shreve,OH,Ohio,Wayne,40.6813,-82.0217
Sidney,OH,Ohio,Shelby,40.2891,-84.1667
Silver Lake,OH,Ohio,Summit,41.1593,-81.4605
Silverton,OH,Ohio,Hamilton,39.1884,-84.401
Sinking Spring,OH,Ohio,Highland,39.0747,-83.3871
Sixteen Mile Stand,OH,Ohio,Hamilton,39.2749,-84.3265
Skyline Acres,OH,Ohio,Hamilton,39.2276,-84.5665
Smithfield,OH,Ohio,Jefferson,40.2715,-80.7772
Smithville,OH,Ohio,Wayne,40.8625,-81.8604
Solon,OH,Ohio,Cuyahoga,41.3864,-81.4401
Somerset,OH,Ohio,Perry,39.8064,-82.2995
Somerville,OH,Ohio,Butler,39.5639,-84.6391
South Amherst,OH,Ohio,Lorain,41.3515,-82.2394
South Bloomfield,OH,Ohio,Pickaway,39.717,-82.9931
South Canal,OH,Ohio,Trumbull,41.1759,-80.9864
South Charleston,OH,Ohio,Clark,39.8243,-83.6416
South Euclid,OH,Ohio,Cuyahoga,41.5239,-81.5245
South Lebanon,OH,Ohio,Warren,39.3672,-84.2204
South Point,OH,Ohio,Lawrence,38.4214,-82.5784
South Russell,OH,Ohio,Geauga,41.4318,-81.3351
South Salem,OH,Ohio,Ross,39.3373,-83.3066
South Solon,OH,Ohio,Madison,39.7374,-83.6127
South Vienna,OH,Ohio,Clark,39.9295,-83.6139
South Webster,OH,Ohio,Scioto,38.817,-82.7282
South Zanesville,OH,Ohio,Muskingum,39.9036,-82.0178
Sparta,OH,Ohio,Morrow,40.3943,-82.6995
Spencer,OH,Ohio,Medina,41.0991,-82.1231
Spencerville,OH,Ohio,Allen,40.7079,-84.3526
Spring Valley,OH,Ohio,Greene,39.6103,-84.0069
Springboro,OH,Ohio,Warren,39.5612,-84.2348
Springdale,OH,Ohio,Hamilton,39.2909,-84.476
Springfield,OH,Ohio,Clark,39.9297,-83.7957
St. Bernard,OH,Ohio,Hamilton,39.1711,-84.4956
St. Clairsville,OH,Ohio,Belmont,40.0792,-80.8997
St. Henry,OH,Ohio,Mercer,40.4208,-84.6326
St. Johns,OH,Ohio,Auglaize,40.5558,-84.0796
St. Louisville,OH,Ohio,Licking,40.1711,-82.4181
St. Martin,OH,Ohio,Brown,39.2117,-83.8844
St. Marys,OH,Ohio,Auglaize,40.5475,-84.3931
St. Paris,OH,Ohio,Champaign,40.127,-83.9644
Stafford,OH,Ohio,Monroe,39.7124,-81.2765
Sterling,OH,Ohio,Wayne,40.9664,-81.8441
Steubenville,OH,Ohio,Jefferson,40.3653,-80.652
Stewart,OH,Ohio,Athens,39.308,-81.8974
Stockport,OH,Ohio,Morgan,39.5489,-81.7944
Stone Creek,OH,Ohio,Tuscarawas,40.3997,-81.558
Stony Prairie,OH,Ohio,Sandusky,41.3521,-83.1519
Stony Ridge,OH,Ohio,Wood,41.5075,-83.5093
Stoutsville,OH,Ohio,Fairfield,39.6049,-82.8235
Stow,OH,Ohio,Summit,41.1765,-81.4344
Strasburg,OH,Ohio,Tuscarawas,40.6007,-81.5295
Stratton,OH,Ohio,Jefferson,40.5254,-80.6315
Streetsboro,OH,Ohio,Portage,41.2396,-81.3456
Strongsville,OH,Ohio,Cuyahoga,41.3128,-81.8313
Struthers,OH,Ohio,Mahoning,41.051,-80.592
Stryker,OH,Ohio,Williams,41.5026,-84.4183
Sugar Bush Knolls,OH,Ohio,Portage,41.2037,-81.3471
Sugar Grove,OH,Ohio,Fairfield,39.628,-82.5455
Sugarcreek,OH,Ohio,Tuscarawas,40.5076,-81.6409
Sulphur Springs,OH,Ohio,Crawford,40.8722,-82.8765
Summerfield,OH,Ohio,Noble,39.7969,-81.3355
Summerside,OH,Ohio,Clermont,39.1187,-84.2862
Summitville,OH,Ohio,Columbiana,40.6759,-80.8876
Sunbury,OH,Ohio,Delaware,40.2485,-82.8804
Swanton,OH,Ohio,Fulton,41.584,-83.8881
Sycamore,OH,Ohio,Wyandot,40.9517,-83.1709
Sylvania,OH,Ohio,Lucas,41.71,-83.7091
Syracuse,OH,Ohio,Meigs,38.9984,-81.9686
Tallmadge,OH,Ohio,Summit,41.1023,-81.4216
Tarlton,OH,Ohio,Pickaway,39.5543,-82.7782
Taylor Creek,OH,Ohio,Hamilton,39.2364,-84.6796
Tedrow,OH,Ohio,Fulton,41.6029,-84.2043
Terrace Park,OH,Ohio,Hamilton,39.1585,-84.3112
The Plains,OH,Ohio,Athens,39.3656,-82.1343
The Village of Indian Hill,OH,Ohio,Hamilton,39.1916,-84.3344
Thornport,OH,Ohio,Perry,39.9211,-82.4272
Thornville,OH,Ohio,Perry,39.8929,-82.4142
Thurston,OH,Ohio,Fairfield,39.8451,-82.5532
Tiffin,OH,Ohio,Seneca,41.1165,-83.1805
Tiltonsville,OH,Ohio,Jefferson,40.1721,-80.6973
Timberlake,OH,Ohio,Lake,41.6655,-81.4428
Tipp City,OH,Ohio,Miami,39.9643,-84.1858
Tippecanoe,OH,Ohio,Harrison,40.2737,-81.2812
Tiro,OH,Ohio,Crawford,40.9062,-82.769
Toledo,OH,Ohio,Lucas,41.6639,-83.5822
Tontogany,OH,Ohio,Wood,41.4212,-83.741
Toronto,OH,Ohio,Jefferson,40.4581,-80.6096
Tremont City,OH,Ohio,Clark,40.0148,-83.8388
Trenton,OH,Ohio,Butler,39.4792,-84.462
Trimble,OH,Ohio,Athens,39.4862,-82.0808
Trinway,OH,Ohio,Muskingum,40.1376,-82.0119
Trotwood,OH,Ohio,Montgomery,39.7927,-84.3165
Troy,OH,Ohio,Miami,40.0436,-84.2191
Tuppers Plains,OH,Ohio,Meigs,39.1726,-81.8466
Turpin Hills,OH,Ohio,Hamilton,39.1063,-84.3703
Tuscarawas,OH,Ohio,Tuscarawas,40.3934,-81.4006
Twinsburg,OH,Ohio,Summit,41.322,-81.4451
Twinsburg Heights,OH,Ohio,Summit,41.3064,-81.4579
Uhrichsville,OH,Ohio,Tuscarawas,40.4005,-81.3515
Union,OH,Ohio,Montgomery,39.909,-84.2896
Union City,OH,Ohio,Darke,40.1996,-84.7943
Uniontown,OH,Ohio,Stark,40.9736,-81.4045
Unionville Center,OH,Ohio,Union,40.1368,-83.3416
Uniopolis,OH,Ohio,Auglaize,40.6024,-84.0858
University Heights,OH,Ohio,Cuyahoga,41.4948,-81.5348
Upper Arlington,OH,Ohio,Franklin,40.0272,-83.0704
Upper Sandusky,OH,Ohio,Wyandot,40.8298,-83.2721
Urbana,OH,Ohio,Champaign,40.1085,-83.7542
Urbancrest,OH,Ohio,Franklin,39.9016,-83.0859
Utica,OH,Ohio,Licking,40.2335,-82.441
Valley City,OH,Ohio,Medina,41.2354,-81.9357
Valley Hi,OH,Ohio,Logan,40.3163,-83.6759
Valley View,OH,Ohio,Cuyahoga,41.3832,-81.6067
Van Buren,OH,Ohio,Hancock,41.1388,-83.6494
Van Wert,OH,Ohio,Van Wert,40.865,-84.5879
Vandalia,OH,Ohio,Montgomery,39.879,-84.193
Vanlue,OH,Ohio,Hancock,40.9751,-83.4824
Vaughnsville,OH,Ohio,Putnam,40.8814,-84.1458
Venedocia,OH,Ohio,Van Wert,40.7852,-84.4559
Vermilion,OH,Ohio,Erie,41.4103,-82.3214
Verona,OH,Ohio,Preble,39.9018,-84.4959
Versailles,OH,Ohio,Darke,40.2225,-84.4832
Vickery,OH,Ohio,Sandusky,41.3769,-82.9416
Vienna Center,OH,Ohio,Trumbull,41.2345,-80.6541
Vincent,OH,Ohio,Washington,39.3749,-81.671
Vinton,OH,Ohio,Gallia,38.9776,-82.3374
Wadsworth,OH,Ohio,Medina,41.0279,-81.7324
Waite Hill,OH,Ohio,Lake,41.6124,-81.3859
Wakeman,OH,Ohio,Huron,41.253,-82.4028
Walbridge,OH,Ohio,Wood,41.5864,-83.4929
Waldo,OH,Ohio,Marion,40.4598,-83.0847
Walnut Creek,OH,Ohio,Holmes,40.5427,-81.7213
Walton Hills,OH,Ohio,Cuyahoga,41.3662,-81.5554
Wapakoneta,OH,Ohio,Auglaize,40.5663,-84.1915
Warren,OH,Ohio,Trumbull,41.239,-80.8174
Warrensville Heights,OH,Ohio,Cuyahoga,41.4363,-81.5222
Warsaw,OH,Ohio,Coshocton,40.336,-82.0019
Washington Court House,OH,Ohio,Fayette,39.5383,-83.4279
Washingtonville,OH,Ohio,Columbiana,40.899,-80.7677
Waterford,OH,Ohio,Washington,39.5407,-81.6424
Waterville,OH,Ohio,Lucas,41.5015,-83.7365
Wauseon,OH,Ohio,Fulton,41.5532,-84.141
Waverly,OH,Ohio,Pike,39.1256,-82.9836
Wayne,OH,Ohio,Wood,41.301,-83.4717
Wayne Lakes,OH,Ohio,Darke,40.0217,-84.6625
Waynesburg,OH,Ohio,Stark,40.6682,-81.2598
Waynesfield,OH,Ohio,Auglaize,40.6024,-83.9739
Waynesville,OH,Ohio,Warren,39.5329,-84.0903
Wellington,OH,Ohio,Lorain,41.161,-82.2268
Wellston,OH,Ohio,Jackson,39.1172,-82.5375
Wellsville,OH,Ohio,Columbiana,40.6042,-80.655
West Alexandria,OH,Ohio,Preble,39.7451,-84.5362
West Carrollton,OH,Ohio,Montgomery,39.6701,-84.2542
West Elkton,OH,Ohio,Preble,39.5882,-84.5596
West Farmington,OH,Ohio,Trumbull,41.391,-80.974
West Hill,OH,Ohio,Trumbull,41.23,-80.5269
West Jefferson,OH,Ohio,Madison,39.9481,-83.2983
West Lafayette,OH,Ohio,Coshocton,40.2761,-81.7518
West Leipsic,OH,Ohio,Putnam,41.1053,-84.0011
West Liberty,OH,Ohio,Logan,40.2569,-83.7584
West Manchester,OH,Ohio,Preble,39.9033,-84.6262
West Mansfield,OH,Ohio,Logan,40.4007,-83.5444
West Millgrove,OH,Ohio,Wood,41.2427,-83.4915
West Milton,OH,Ohio,Miami,39.9585,-84.3262
West Portsmouth,OH,Ohio,Scioto,38.7622,-83.0416
West Rushville,OH,Ohio,Fairfield,39.764,-82.4483
West Salem,OH,Ohio,Wayne,40.9696,-82.108
West Union,OH,Ohio,Adams,38.7917,-83.5441
West Unity,OH,Ohio,Williams,41.5889,-84.4305
Westerville,OH,Ohio,Franklin,40.1241,-82.9209
Westfield Center,OH,Ohio,Medina,41.0282,-81.9314
Westlake,OH,Ohio,Cuyahoga,41.4524,-81.9295
Westminster,OH,Ohio,Allen,40.699,-83.9795
Weston,OH,Ohio,Wood,41.3464,-83.7948
Wetherington,OH,Ohio,Butler,39.3633,-84.3767
Wharton,OH,Ohio,Wyandot,40.8613,-83.4648
Wheelersburg,OH,Ohio,Scioto,38.7383,-82.8421
White Oak,OH,Ohio,Hamilton,39.2106,-84.6061
Whitehall,OH,Ohio,Franklin,39.9682,-82.8833
Whitehouse,OH,Ohio,Lucas,41.5215,-83.7957
Whites Landing,OH,Ohio,Erie,41.4308,-82.896
Wickliffe,OH,Ohio,Lake,41.6072,-81.469
Wightmans Grove,OH,Ohio,Sandusky,41.4241,-83.0466
Wilberforce,OH,Ohio,Greene,39.7151,-83.8848
Wilkesville,OH,Ohio,Vinton,39.0765,-82.3271
Willard,OH,Ohio,Huron,41.0518,-82.7232
Williamsburg,OH,Ohio,Clermont,39.0556,-84.0478
Williamsdale,OH,Ohio,Butler,39.4421,-84.5298
Williamsport,OH,Ohio,Pickaway,39.5824,-83.1206
Williston,OH,Ohio,Ottawa,41.6026,-83.3419
Willoughby,OH,Ohio,Lake,41.646,-81.4084
Willoughby Hills,OH,Ohio,Lake,41.5873,-81.4333
Willowick,OH,Ohio,Lake,41.6343,-81.468
Willshire,OH,Ohio,Van Wert,40.7465,-84.7924
Wilmington,OH,Ohio,Clinton,39.4387,-83.8184
Wilmot,OH,Ohio,Stark,40.6557,-81.6349
Wilson,OH,Ohio,Monroe,39.8597,-81.0689
Winchester,OH,Ohio,Adams,38.9436,-83.654
Windham,OH,Ohio,Portage,41.2375,-81.0373
Winesburg,OH,Ohio,Holmes,40.6176,-81.6948
Wintersville,OH,Ohio,Jefferson,40.3791,-80.7095
Withamsville,OH,Ohio,Clermont,39.0628,-84.2808
Wolfhurst,OH,Ohio,Belmont,40.069,-80.781
Woodlawn,OH,Ohio,Hamilton,39.2556,-84.471
Woodmere,OH,Ohio,Cuyahoga,41.46,-81.4798
Woodsfield,OH,Ohio,Monroe,39.7631,-81.1169
Woodstock,OH,Ohio,Champaign,40.1736,-83.5281
Woodville,OH,Ohio,Sandusky,41.451,-83.364
Wooster,OH,Ohio,Wayne,40.8171,-81.9335
Worthington,OH,Ohio,Franklin,40.0949,-83.021
Wren,OH,Ohio,Van Wert,40.8006,-84.7746
Wright-Patterson AFB,OH,Ohio,Greene,39.8112,-84.0573
Wyoming,OH,Ohio,Hamilton,39.2297,-84.4816
Xenia,OH,Ohio,Greene,39.6828,-83.9414
Yankee Lake,OH,Ohio,Trumbull,41.2682,-80.568
Yellow Springs,OH,Ohio,Greene,39.7986,-83.8905
Yorkshire,OH,Ohio,Darke,40.3253,-84.495
Yorkville,OH,Ohio,Belmont,40.1528,-80.7079
Youngstown,OH,Ohio,Mahoning,41.0993,-80.6463
Zaleski,OH,Ohio,Vinton,39.2811,-82.395
Zanesfield,OH,Ohio,Logan,40.3387,-83.6779
Zanesville,OH,Ohio,Muskingum,39.9565,-82.0132
Zoar,OH,Ohio,Tuscarawas,40.6134,-81.4233
