city,state_id,state_name,county_name,lat,lng
Wrightsville,AR,Arkansas,Pulaski,34.6109,-92.2136
Wynne,AR,Arkansas,Cross,35.2322,-90.7894
Yarborough Landing,AR,Arkansas,Little River,33.7126,-94.0108
Yellville,AR,Arkansas,Marion,36.2289,-92.686
Zinc,AR,Arkansas,Boone,36.2836,-92.9147
Acalanes Ridge,CA,California,Contra Costa,37.9046,-122.0786
Acampo,CA,California,San Joaquin,38.1735,-121.2798
Acton,CA,California,Los Angeles,34.4956,-118.1857
Adelanto,CA,California,San Bernardino,34.5815,-117.4397
Adin,CA,California,Modoc,41.1964,-120.9494
Agoura Hills,CA,California,Los Angeles,34.151,-118.7608
Agua Dulce,CA,California,Los Angeles,34.5044,-118.316
Aguanga,CA,California,Riverside,33.4522,-116.8555
Ahwahnee,CA,California,Madera,37.3652,-119.7194
Airport,CA,California,Stanislaus,37.6324,-120.9774
Alameda,CA,California,Alameda,37.767,-122.2672
Alamo,CA,California,Contra Costa,37.8546,-122.013
Albany,CA,California,Alameda,37.8898,-122.3018
Albion,CA,California,Mendocino,39.2256,-123.7564
Alderpoint,CA,California,Humboldt,40.1614,-123.6157
Alhambra,CA,California,Los Angeles,34.084,-118.1355
Alhambra Valley,CA,California,Contra Costa,37.9665,-122.132
Aliso Viejo,CA,California,Orange,33.5792,-117.7289
Alleghany,CA,California,Sierra,39.4666,-120.841
Allendale,CA,California,Solano,38.4426,-121.9814
Allensworth,CA,California,Tulare,35.8498,-119.3893
Alondra Park,CA,California,Los Angeles,33.8885,-118.335
Alpaugh,CA,California,Tulare,35.8876,-119.4873
Alpine,CA,California,San Diego,32.8439,-116.7585
Alpine Village,CA,California,Alpine,38.7856,-119.8009
Alta,CA,California,Placer,39.2138,-120.8033
Alta Sierra,CA,California,Nevada,39.1237,-121.0523
Altadena,CA,California,Los Angeles,34.1928,-118.1345
Alto,CA,California,Marin,37.9056,-122.5186
Alturas,CA,California,Modoc,41.4898,-120.5516
Alum Rock,CA,California,Santa Clara,37.3695,-121.8241
Amador City,CA,California,Amador,38.419,-120.8232
American Canyon,CA,California,Napa,38.1796,-122.2583
Amesti,CA,California,Santa Cruz,36.9583,-121.7805
Anaheim,CA,California,Orange,33.839,-117.8572
Anchor Bay,CA,California,Mendocino,38.8126,-123.5704
Anderson,CA,California,Shasta,40.4497,-122.295
Angels,CA,California,Calaveras,38.0707,-120.5501
Angwin,CA,California,Napa,38.5776,-122.4513
Antelope,CA,California,Sacramento,38.7153,-121.361
Antioch,CA,California,Contra Costa,37.9789,-121.7958
Anza,CA,California,Riverside,33.5679,-116.6967
Apple Valley,CA,California,San Bernardino,34.5328,-117.2104
Aptos,CA,California,Santa Cruz,36.9912,-121.8934
Aptos Hills-Larkin Valley,CA,California,Santa Cruz,36.9606,-121.8341
Arbuckle,CA,California,Colusa,39.0141,-122.061
Arcadia,CA,California,Los Angeles,34.1342,-118.0373
Arcata,CA,California,Humboldt,40.8615,-124.0757
Arden-Arcade,CA,California,Sacramento,38.6034,-121.381
Armona,CA,California,Kings,36.3179,-119.7054
Arnold,CA,California,Calaveras,38.2423,-120.3547
Aromas,CA,California,San Benito,36.8771,-121.6404
Arroyo Grande,CA,California,San Luis Obispo,35.1241,-120.5845
Artesia,CA,California,Los Angeles,33.8676,-118.0806
Artois,CA,California,Glenn,39.6332,-122.1898
Arvin,CA,California,Kern,35.1944,-118.8306
Ashland,CA,California,Alameda,37.6942,-122.1159
Aspen Springs,CA,California,Mono,37.55,-118.7087
Atascadero,CA,California,San Luis Obispo,35.4827,-120.6858
Atherton,CA,California,San Mateo,37.4539,-122.2032
Atwater,CA,California,Merced,37.3543,-120.5981
Auberry,CA,California,Fresno,37.0755,-119.4901
Auburn,CA,California,Placer,38.895,-121.0778
Auburn Lake Trails,CA,California,El Dorado,38.8917,-120.9849
August,CA,California,San Joaquin,37.9797,-121.2625
Avalon,CA,California,Los Angeles,33.3342,-118.3315
Avenal,CA,California,Kings,36.0311,-120.1162
Avery,CA,California,Calaveras,38.1939,-120.379
Avila Beach,CA,California,San Luis Obispo,35.1969,-120.7191
Avocado Heights,CA,California,Los Angeles,34.0381,-118.0026
Azusa,CA,California,Los Angeles,34.1386,-117.9124
Baker,CA,California,San Bernardino,35.2769,-116.0718
Bakersfield,CA,California,Kern,35.3529,-119.0359
Baldwin Park,CA,California,Los Angeles,34.0829,-117.9721
Ballard,CA,California,Santa Barbara,34.634,-120.1156
Ballico,CA,California,Merced,37.4519,-120.7037
Bangor,CA,California,Butte,39.3761,-121.4117
Banning,CA,California,Riverside,33.946,-116.8992
Barstow,CA,California,San Bernardino,34.8661,-117.0472
Bass Lake,CA,California,Madera,37.328,-119.5668
Bay Point,CA,California,Contra Costa,38.0329,-121.9614
Bayview,CA,California,Humboldt,40.7654,-124.1787
Beale AFB,CA,California,Yuba,39.1095,-121.3543
Bear Creek,CA,California,Merced,37.2966,-120.4177
Bear Valley,CA,California,Mariposa,37.5671,-120.1229
Bear Valley Springs,CA,California,Kern,35.1775,-118.646
Beaumont,CA,California,Riverside,33.9076,-116.9766
Beckwourth,CA,California,Plumas,39.8485,-120.4111
Bell,CA,California,Los Angeles,33.9801,-118.1798
Bell Canyon,CA,California,Ventura,34.2081,-118.6876
Bell Gardens,CA,California,Los Angeles,33.9663,-118.155
Bella Vista,CA,California,Shasta,40.6502,-122.245
Bellflower,CA,California,Los Angeles,33.888,-118.1271
Belmont,CA,California,San Mateo,37.5154,-122.2955
Belvedere,CA,California,Marin,37.8735,-122.4662
Ben Lomond,CA,California,Santa Cruz,37.0782,-122.0882
Benbow,CA,California,Humboldt,40.0603,-123.7654
Bend,CA,California,Tehama,40.2561,-122.2095
Benicia,CA,California,Solano,38.0725,-122.1525
Benton,CA,California,Mono,37.8189,-118.4844
Berkeley,CA,California,Alameda,37.8723,-122.276
Bermuda Dunes,CA,California,Riverside,33.7434,-116.2874
Berry Creek,CA,California,Butte,39.6314,-121.4052
Bertsch-Oceanview,CA,California,Del Norte,41.7524,-124.1594
Bethel Island,CA,California,Contra Costa,38.0288,-121.6404
Beverly Hills,CA,California,Los Angeles,34.0786,-118.4021
Bieber,CA,California,Lassen,41.1251,-121.1336
Big Bear City,CA,California,San Bernardino,34.2536,-116.7903
Big Bear Lake,CA,California,San Bernardino,34.2429,-116.8951
Big Bend,CA,California,Shasta,41.0109,-121.924
Big Creek,CA,California,Fresno,37.2036,-119.2486
Big Lagoon,CA,California,Humboldt,41.1592,-124.1303
Big Pine,CA,California,Inyo,37.1655,-118.2952
Big River,CA,California,San Bernardino,34.1393,-114.3604
Biggs,CA,California,Butte,39.4102,-121.7133
Biola,CA,California,Fresno,36.8006,-120.0199
Bishop,CA,California,Inyo,37.3665,-118.3958
Black Point-Green Point,CA,California,Marin,38.112,-122.5191
Blackhawk,CA,California,Contra Costa,37.816,-121.9071
Blacklake,CA,California,San Luis Obispo,35.0497,-120.5387
Blairsden,CA,California,Plumas,39.7752,-120.6109
Bloomfield,CA,California,Sonoma,38.3183,-122.8502
Bloomington,CA,California,San Bernardino,34.0601,-117.4013
Blue Lake,CA,California,Humboldt,40.8813,-123.9931
Bluewater,CA,California,San Bernardino,34.176,-114.264
Blythe,CA,California,Riverside,33.622,-114.6188
Bodega,CA,California,Sonoma,38.3488,-122.9712
Bodega Bay,CA,California,Sonoma,38.325,-123.0308
Bodfish,CA,California,Kern,35.5765,-118.4764
Bolinas,CA,California,Marin,37.9177,-122.7095
Bombay Beach,CA,California,Imperial,33.3548,-115.7307
Bonita,CA,California,San Diego,32.6652,-117.0295
Bonny Doon,CA,California,Santa Cruz,37.0435,-122.1369
Bonsall,CA,California,San Diego,33.2761,-117.1942
Boonville,CA,California,Mendocino,39.0115,-123.374
Bootjack,CA,California,Mariposa,37.4672,-119.8887
Boron,CA,California,Kern,35.0164,-117.6659
Boronda,CA,California,Monterey,36.6947,-121.6745
Borrego Springs,CA,California,San Diego,33.241,-116.3571
Bostonia,CA,California,San Diego,32.8189,-116.9479
Boulder Creek,CA,California,Santa Cruz,37.1341,-122.1271
Boulevard,CA,California,San Diego,32.664,-116.2896
Bowles,CA,California,Fresno,36.6089,-119.7526
Boyes Hot Springs,CA,California,Sonoma,38.3126,-122.4888
Bradbury,CA,California,Los Angeles,34.1536,-117.9684
Bradley,CA,California,Monterey,35.8628,-120.8042
Brawley,CA,California,Imperial,32.9783,-115.5287
Brea,CA,California,Orange,33.9254,-117.8656
Brentwood,CA,California,Contra Costa,37.9355,-121.7191
Bret Harte,CA,California,Stanislaus,37.6021,-121.0045
Bridgeport,CA,California,Mono,38.2562,-119.2123
Brisbane,CA,California,San Mateo,37.6898,-122.402
Broadmoor,CA,California,San Mateo,37.6914,-122.4811
Brookdale,CA,California,Santa Cruz,37.1058,-122.1106
Brooktrails,CA,California,Mendocino,39.4429,-123.3963
Buck Meadows,CA,California,Mariposa,37.8127,-120.0653
Buckhorn,CA,California,Amador,38.4532,-120.5354
Buellton,CA,California,Santa Barbara,34.6152,-120.1943
Buena Park,CA,California,Orange,33.8572,-118.0046
Buena Vista,CA,California,Amador,38.2974,-120.9179
Burbank,CA,California,Los Angeles,34.1879,-118.3235
Burlingame,CA,California,San Mateo,37.586,-122.3669
Burney,CA,California,Shasta,40.8846,-121.6691
Burnt Ranch,CA,California,Trinity,40.811,-123.5082
Butte Creek Canyon,CA,California,Butte,39.749,-121.6968
Butte Meadows,CA,California,Butte,40.0871,-121.537
Butte Valley,CA,California,Butte,39.6571,-121.6363
Buttonwillow,CA,California,Kern,35.4092,-119.4406
Byron,CA,California,Contra Costa,37.8756,-121.642
Bystrom,CA,California,Stanislaus,37.6199,-120.9827
Cabazon,CA,California,Riverside,33.9127,-116.7828
Calabasas,CA,California,Los Angeles,34.1375,-118.6689
Calexico,CA,California,Imperial,32.6849,-115.4944
California City,CA,California,Kern,35.1578,-117.8721
California Hot Springs,CA,California,Tulare,35.8863,-118.6561
California Pines,CA,California,Modoc,41.4117,-120.6605
Calimesa,CA,California,Riverside,33.9874,-117.0542
Calipatria,CA,California,Imperial,33.1493,-115.5056
Calistoga,CA,California,Napa,38.5818,-122.5824
Callender,CA,California,San Luis Obispo,35.048,-120.5759
Calpella,CA,California,Mendocino,39.2322,-123.197
Calpine,CA,California,Sierra,39.6633,-120.4436
Calwa,CA,California,Fresno,36.7136,-119.7607
Camanche North Shore,CA,California,Amador,38.2442,-120.9538
Camanche Village,CA,California,Amador,38.2662,-120.9866
Camarillo,CA,California,Ventura,34.223,-119.0322
Cambria,CA,California,San Luis Obispo,35.5523,-121.0847
Cambrian Park,CA,California,Santa Clara,37.2563,-121.9287
Cameron Park,CA,California,El Dorado,38.6737,-120.9872
Camino,CA,California,El Dorado,38.7412,-120.6815
Camino Tassajara,CA,California,Contra Costa,37.7909,-121.885
Camp Pendleton North,CA,California,San Diego,33.3148,-117.3162
Camp Pendleton South,CA,California,San Diego,33.2284,-117.3791
Campbell,CA,California,Santa Clara,37.2802,-121.9538
Campo,CA,California,San Diego,32.6394,-116.4745
Camptonville,CA,California,Yuba,39.4521,-121.0488
Canby,CA,California,Modoc,41.4477,-120.8843
Cantua Creek,CA,California,Fresno,36.5001,-120.3164
Canyon Lake,CA,California,Riverside,33.6885,-117.2621
Capitola,CA,California,Santa Cruz,36.9772,-121.9538
Carlsbad,CA,California,San Diego,33.1247,-117.2837
Carmel Valley Village,CA,California,Monterey,36.4824,-121.7198
Carmel-by-the-Sea,CA,California,Monterey,36.5528,-121.9222
Carmichael,CA,California,Sacramento,38.6337,-121.323
Carnelian Bay,CA,California,Placer,39.2346,-120.0767
Carpinteria,CA,California,Santa Barbara,34.3962,-119.5118
Carrick,CA,California,Siskiyou,41.4467,-122.3635
Carson,CA,California,Los Angeles,33.8374,-118.2559
Cartago,CA,California,Inyo,36.3123,-118.0261
Caruthers,CA,California,Fresno,36.5399,-119.845
Casa Conejo,CA,California,Ventura,34.1847,-118.9445
Casa de Oro-Mount Helix,CA,California,San Diego,32.764,-116.9687
Casmalia,CA,California,Santa Barbara,34.8376,-120.5311
Caspar,CA,California,Mendocino,39.3631,-123.8044
Cassel,CA,California,Shasta,40.9213,-121.5514
Castaic,CA,California,Los Angeles,34.4818,-118.6317
Castle Hill,CA,California,Contra Costa,37.8729,-122.0573
Castro Valley,CA,California,Alameda,37.7091,-122.0631
Castroville,CA,California,Monterey,36.765,-121.7535
Cathedral City,CA,California,Riverside,33.8363,-116.4642
Catheys Valley,CA,California,Mariposa,37.4371,-120.0936
Cayucos,CA,California,San Luis Obispo,35.4375,-120.8847
Cazadero,CA,California,Sonoma,38.5265,-123.0978
Cedar Ridge,CA,California,Tuolumne,38.0661,-120.2737
Cedarville,CA,California,Modoc,41.528,-120.1748
Centerville,CA,California,Fresno,36.7361,-119.4961
Ceres,CA,California,Stanislaus,37.5953,-120.9625
Cerritos,CA,California,Los Angeles,33.8677,-118.0686
Chalfant,CA,California,Mono,37.5105,-118.375
Challenge-Brownsville,CA,California,Yuba,39.4646,-121.2632
Channel Islands Beach,CA,California,Ventura,34.1586,-119.2231
Charter Oak,CA,California,Los Angeles,34.1025,-117.8564
Cherokee,CA,California,Butte,39.6514,-121.5344
Cherokee Strip,CA,California,Kern,35.4698,-119.2617
Cherry Valley,CA,California,Riverside,33.9797,-116.9694
Cherryland,CA,California,Alameda,37.6792,-122.1038
Chester,CA,California,Plumas,40.3017,-121.2339
Chico,CA,California,Butte,39.7575,-121.8152
Chilcoot-Vinton,CA,California,Plumas,39.8067,-120.1388
China Lake Acres,CA,California,Kern,35.6387,-117.7667
Chinese Camp,CA,California,Tuolumne,37.8703,-120.4443
Chino,CA,California,San Bernardino,33.9836,-117.6654
Chino Hills,CA,California,San Bernardino,33.9508,-117.7253
Chowchilla,CA,California,Madera,37.1095,-120.2349
Chualar,CA,California,Monterey,36.5711,-121.5103
Chula Vista,CA,California,San Diego,32.6281,-117.0145
Citrus,CA,California,Los Angeles,34.1161,-117.889
Citrus Heights,CA,California,Sacramento,38.6948,-121.288
Claremont,CA,California,Los Angeles,34.1259,-117.7153
Clarksburg,CA,California,Yolo,38.4193,-121.5416
Clay,CA,California,Sacramento,38.314,-121.1596
Clayton,CA,California,Contra Costa,37.9403,-121.9301
Clear Creek,CA,California,Lassen,40.3023,-121.0531
Clearlake,CA,California,Lake,38.959,-122.633
Clearlake Oaks,CA,California,Lake,39.0218,-122.6593
Clearlake Riviera,CA,California,Lake,38.9512,-122.7207
Cleone,CA,California,Mendocino,39.4927,-123.7812
Clio,CA,California,Plumas,39.7487,-120.5725
Clipper Mills,CA,California,Butte,39.5324,-121.1666
Cloverdale,CA,California,Sonoma,38.7961,-123.0151
Clovis,CA,California,Fresno,36.8278,-119.6831
Clyde,CA,California,Contra Costa,38.0253,-122.0278
Coachella,CA,California,Riverside,33.6905,-116.143
Coalinga,CA,California,Fresno,36.143,-120.3262
Coarsegold,CA,California,Madera,37.2526,-119.7
Cobb,CA,California,Lake,38.8356,-122.723
Coffee Creek,CA,California,Trinity,41.0802,-122.7136
Cohasset,CA,California,Butte,39.9022,-121.7453
Cold Springs,CA,California,El Dorado,38.7468,-120.8761
Coleville,CA,California,Mono,38.5834,-119.516
Colfax,CA,California,Placer,39.0938,-120.9533
College City,CA,California,Colusa,39.0063,-122.0068
Collierville,CA,California,San Joaquin,38.2141,-121.2675
Colma,CA,California,San Mateo,37.6767,-122.4526
Coloma,CA,California,El Dorado,38.8026,-120.8946
Colton,CA,California,San Bernardino,34.0538,-117.3254
Columbia,CA,California,Tuolumne,38.0333,-120.4097
Colusa,CA,California,Colusa,39.2059,-122.0125
Commerce,CA,California,Los Angeles,33.9963,-118.1519
Comptche,CA,California,Mendocino,39.2651,-123.5896
Compton,CA,California,Los Angeles,33.893,-118.2275
Concord,CA,California,Contra Costa,37.9722,-122.0016
Concow,CA,California,Butte,39.7733,-121.5196
Contra Costa Centre,CA,California,Contra Costa,37.9261,-122.054
Copperopolis,CA,California,Calaveras,37.9365,-120.6277
Corcoran,CA,California,Kings,36.0839,-119.561
Corning,CA,California,Tehama,39.9282,-122.182
Corona,CA,California,Riverside,33.8616,-117.5649
Coronado,CA,California,San Diego,32.664,-117.16
Coronita,CA,California,Riverside,33.876,-117.6109
Corralitos,CA,California,Santa Cruz,36.9941,-121.7892
Corte Madera,CA,California,Marin,37.9238,-122.5129
Costa Mesa,CA,California,Orange,33.6667,-117.9135
Cotati,CA,California,Sonoma,38.3279,-122.7092
Coto de Caza,CA,California,Orange,33.5961,-117.5862
Cottonwood,CA,California,Shasta,40.3904,-122.2861
Coulterville,CA,California,Mariposa,37.7105,-120.1992
Country Club,CA,California,San Joaquin,37.9687,-121.3408
Courtland,CA,California,Sacramento,38.3329,-121.557
Covelo,CA,California,Mendocino,39.8025,-123.2499
Covina,CA,California,Los Angeles,34.0903,-117.8817
Cowan,CA,California,Stanislaus,37.5601,-120.9888
Crescent City,CA,California,Del Norte,41.7727,-124.1902
Crescent Mills,CA,California,Plumas,40.1008,-120.9217
Cressey,CA,California,Merced,37.421,-120.6556
Crest,CA,California,San Diego,32.8,-116.8671
Crestline,CA,California,San Bernardino,34.2486,-117.289
Creston,CA,California,San Luis Obispo,35.5173,-120.5211
C-Road,CA,California,Plumas,39.7628,-120.577
Crockett,CA,California,Contra Costa,38.0519,-122.2201
Cromberg,CA,California,Plumas,39.8684,-120.6904
Crowley Lake,CA,California,Mono,37.5692,-118.7465
Crows Landing,CA,California,Stanislaus,37.3947,-121.0843
Cudahy,CA,California,Los Angeles,33.9631,-118.183
Culver City,CA,California,Los Angeles,34.0058,-118.3968
Cupertino,CA,California,Santa Clara,37.3168,-122.0465
Cutler,CA,California,Tulare,36.5263,-119.2884
Cutten,CA,California,Humboldt,40.7657,-124.1446
Cuyama,CA,California,Santa Barbara,34.9312,-119.6148
Cypress,CA,California,Orange,33.8171,-118.0386
Daly City,CA,California,San Mateo,37.6862,-122.4685
Dana Point,CA,California,Orange,33.4733,-117.6968
Danville,CA,California,Contra Costa,37.8121,-121.9698
Daphnedale Park,CA,California,Modoc,41.5089,-120.5507
Darwin,CA,California,Inyo,36.2689,-117.589
Davenport,CA,California,Santa Cruz,37.0176,-122.1882
Davis,CA,California,Yolo,38.5552,-121.7365
Day Valley,CA,California,Santa Cruz,37.0255,-121.8559
Deer Park,CA,California,Napa,38.536,-122.4679
Del Aire,CA,California,Los Angeles,33.9168,-118.3693
Del Mar,CA,California,San Diego,32.9633,-117.2627
Del Monte Forest,CA,California,Monterey,36.5857,-121.9439
Del Rey,CA,California,Fresno,36.6562,-119.5993
Del Rey Oaks,CA,California,Monterey,36.5929,-121.8381
Del Rio,CA,California,Stanislaus,37.7432,-121.0091
Delano,CA,California,Kern,35.767,-119.2637
Delft Colony,CA,California,Tulare,36.512,-119.4465
Delhi,CA,California,Merced,37.4306,-120.7759
Delleker,CA,California,Plumas,39.8101,-120.4969
Denair,CA,California,Stanislaus,37.5262,-120.7994
Derby Acres,CA,California,Kern,35.2439,-119.6039
Descanso,CA,California,San Diego,32.8696,-116.6279
Desert Center,CA,California,Riverside,33.7378,-115.3666
Desert Edge,CA,California,Riverside,33.9223,-116.4401
Desert Hot Springs,CA,California,Riverside,33.9551,-116.543
Desert Palms,CA,California,Riverside,33.779,-116.293
Desert Shores,CA,California,Imperial,33.4041,-116.0394
Desert View Highlands,CA,California,Los Angeles,34.5901,-118.1535
Diablo,CA,California,Contra Costa,37.8408,-121.9565
Diablo Grande,CA,California,Stanislaus,37.4006,-121.2699
Diamond Bar,CA,California,Los Angeles,33.9991,-117.8161
Diamond Springs,CA,California,El Dorado,38.692,-120.8391
Dillon Beach,CA,California,Marin,38.2436,-122.956
Dinuba,CA,California,Tulare,36.5453,-119.3987
Discovery Bay,CA,California,Contra Costa,37.9071,-121.6076
Dixon,CA,California,Solano,38.4468,-121.8249
Dixon Lane-Meadow Creek,CA,California,Inyo,37.3864,-118.4152
Dobbins,CA,California,Yuba,39.3657,-121.2127
Dogtown,CA,California,San Joaquin,38.2096,-121.1551
Dollar Point,CA,California,Placer,39.1905,-120.1089
Dorrington,CA,California,Calaveras,38.2949,-120.2706
Dorris,CA,California,Siskiyou,41.9644,-121.9205
Dos Palos,CA,California,Merced,36.9854,-120.6336
Dos Palos Y,CA,California,Merced,37.0466,-120.6394
Douglas City,CA,California,Trinity,40.6636,-122.9261
Downey,CA,California,Los Angeles,33.9379,-118.1312
Downieville,CA,California,Sierra,39.5701,-120.8213
Doyle,CA,California,Lassen,40.0275,-120.1172
Drytown,CA,California,Amador,38.4382,-120.8565
Duarte,CA,California,Los Angeles,34.161,-117.9504
Dublin,CA,California,Alameda,37.7161,-121.8963
Ducor,CA,California,Tulare,35.8943,-119.0456
Dunnigan,CA,California,Yolo,38.8926,-121.9741
Dunsmuir,CA,California,Siskiyou,41.2318,-122.2714
Durham,CA,California,Butte,39.6232,-121.7875
Dustin Acres,CA,California,Kern,35.2159,-119.375
Dutch Flat,CA,California,Placer,39.208,-120.8345
Eagleville,CA,California,Modoc,41.3191,-120.1147
Earlimart,CA,California,Tulare,35.8824,-119.2715
East Foothills,CA,California,Santa Clara,37.3827,-121.8138
East Hemet,CA,California,Riverside,33.7301,-116.941
East Los Angeles,CA,California,Los Angeles,34.0326,-118.1691
East Nicolaus,CA,California,Sutter,38.91,-121.5443
East Oakdale,CA,California,Stanislaus,37.7854,-120.8007
East Orosi,CA,California,Tulare,36.5481,-119.2599
East Palo Alto,CA,California,San Mateo,37.4671,-122.1352
East Pasadena,CA,California,Los Angeles,34.1377,-118.0776
East Porterville,CA,California,Tulare,36.0573,-118.9713
East Quincy,CA,California,Plumas,39.9165,-120.9189
East Rancho Dominguez,CA,California,Los Angeles,33.895,-118.1956
East Richmond Heights,CA,California,Contra Costa,37.945,-122.314
East San Gabriel,CA,California,Los Angeles,34.1198,-118.0807
East Shore,CA,California,Plumas,40.2451,-121.0768
East Sonora,CA,California,Tuolumne,37.9777,-120.341
East Tulare Villa,CA,California,Tulare,36.2035,-119.2821
East Whittier,CA,California,Los Angeles,33.9244,-117.9887
Easton,CA,California,Fresno,36.6524,-119.7908
Eastvale,CA,California,Riverside,33.9617,-117.5802
Edgewood,CA,California,Siskiyou,41.462,-122.426
Edmundson Acres,CA,California,Kern,35.2273,-118.8233
Edna,CA,California,San Luis Obispo,35.2108,-120.606
Edwards AFB,CA,California,Kern,34.9045,-117.9295
El Cajon,CA,California,San Diego,32.8017,-116.9605
El Centro,CA,California,Imperial,32.7867,-115.5586
El Cerrito,CA,California,Contra Costa,37.9197,-122.3025
El Dorado Hills,CA,California,El Dorado,38.675,-121.049
El Granada,CA,California,San Mateo,37.5134,-122.466
El Monte,CA,California,Los Angeles,34.0739,-118.0291
El Nido,CA,California,Merced,37.1324,-120.4985
El Paso de Robles,CA,California,San Luis Obispo,35.6394,-120.656
El Portal,CA,California,Mariposa,37.6736,-119.799
El Rancho,CA,California,Tulare,36.2207,-119.069
El Rio,CA,California,Ventura,34.2452,-119.1568
El Segundo,CA,California,Los Angeles,33.9169,-118.4021
El Sobrante,CA,California,Riverside,33.8724,-117.4625
El Verano,CA,California,Sonoma,38.2975,-122.4915
Eldridge,CA,California,Sonoma,38.3339,-122.5065
Elizabeth Lake,CA,California,Los Angeles,34.659,-118.3783
Elk Creek,CA,California,Glenn,39.6002,-122.5376
Elk Grove,CA,California,Sacramento,38.416,-121.3842
Elkhorn,CA,California,Monterey,36.8103,-121.7212
Elmira,CA,California,Solano,38.3523,-121.9077
Elverta,CA,California,Sacramento,38.7185,-121.4455
Emerald Lake Hills,CA,California,San Mateo,37.4662,-122.2675
Emeryville,CA,California,Alameda,37.8382,-122.2932
Empire,CA,California,Stanislaus,37.6432,-120.9045
Encinitas,CA,California,San Diego,33.049,-117.2613
Escalon,CA,California,San Joaquin,37.7912,-120.9982
Escondido,CA,California,San Diego,33.1347,-117.0722
Esparto,CA,California,Yolo,38.6934,-122.0241
Etna,CA,California,Siskiyou,41.4582,-122.8946
Eucalyptus Hills,CA,California,San Diego,32.885,-116.9453
Eureka,CA,California,Humboldt,40.7942,-124.1568
Exeter,CA,California,Tulare,36.294,-119.1459
Fair Oaks,CA,California,Sacramento,38.6504,-121.2497
Fairbanks Ranch,CA,California,San Diego,32.9919,-117.1859
Fairfax,CA,California,Marin,37.9886,-122.5952
Fairfield,CA,California,Solano,38.2592,-122.0324
Fairhaven,CA,California,Humboldt,40.7885,-124.2013
Fairmead,CA,California,Madera,37.0775,-120.1937
Fairview,CA,California,Alameda,37.676,-122.048
Fall River Mills,CA,California,Shasta,41.0069,-121.4401
Fallbrook,CA,California,San Diego,33.3693,-117.2259
Farmersville,CA,California,Tulare,36.3053,-119.2083
Farmington,CA,California,San Joaquin,37.9299,-121.0043
Fellows,CA,California,Kern,35.1779,-119.5472
Felton,CA,California,Santa Cruz,37.0392,-122.0804
Ferndale,CA,California,Humboldt,40.5799,-124.2619
Fetters Hot Springs-Agua Caliente,CA,California,Sonoma,38.3274,-122.4871
Fiddletown,CA,California,Amador,38.5091,-120.7605
Fieldbrook,CA,California,Humboldt,40.9722,-124.025
Fields Landing,CA,California,Humboldt,40.7249,-124.2176
Fillmore,CA,California,Ventura,34.3989,-118.9181
Firebaugh,CA,California,Fresno,36.8534,-120.4536
Fish Camp,CA,California,Mariposa,37.4797,-119.6373
Florence-Graham,CA,California,Los Angeles,33.9682,-118.2447
Florin,CA,California,Sacramento,38.4832,-121.4042
Flournoy,CA,California,Tehama,39.9284,-122.4461
Folsom,CA,California,Sacramento,38.6668,-121.1422
Fontana,CA,California,San Bernardino,34.0968,-117.4599
Foothill Farms,CA,California,Sacramento,38.6867,-121.3475
Forbestown,CA,California,Butte,39.53,-121.2689
Ford City,CA,California,Kern,35.1647,-119.4584
Forest Meadows,CA,California,Calaveras,38.1664,-120.4052
Forest Ranch,CA,California,Butte,39.8952,-121.6705
Foresthill,CA,California,Placer,39.0053,-120.8314
Forestville,CA,California,Sonoma,38.4825,-122.8899
Fort Bidwell,CA,California,Modoc,41.8629,-120.1589
Fort Bragg,CA,California,Mendocino,39.4399,-123.8013
Fort Dick,CA,California,Del Norte,41.8663,-124.1526
Fort Irwin,CA,California,San Bernardino,35.2476,-116.6834
Fort Jones,CA,California,Siskiyou,41.6085,-122.8411
Fort Washington,CA,California,Fresno,36.8793,-119.7613
Fortuna,CA,California,Humboldt,40.5862,-124.1419
Foster City,CA,California,San Mateo,37.5553,-122.2659
Fountain Valley,CA,California,Orange,33.7105,-117.9514
Fowler,CA,California,Fresno,36.6243,-119.6737
Franklin,CA,California,Merced,37.3277,-120.5321
Frazier Park,CA,California,Kern,34.8123,-118.9542
Freedom,CA,California,Santa Cruz,36.9402,-121.7953
Freeport,CA,California,Sacramento,38.4636,-121.5022
Fremont,CA,California,Alameda,37.5265,-121.9852
French Camp,CA,California,San Joaquin,37.8802,-121.2803
French Gulch,CA,California,Shasta,40.7166,-122.6312
French Valley,CA,California,Riverside,33.5998,-117.1069
Fresno,CA,California,Fresno,36.7831,-119.7941
Friant,CA,California,Fresno,36.9848,-119.713
Fruitdale,CA,California,Santa Clara,37.3116,-121.9357
Fruitridge Pocket,CA,California,Sacramento,38.5326,-121.4558
Fuller Acres,CA,California,Kern,35.3023,-118.9143
Fullerton,CA,California,Orange,33.8841,-117.9279
Fulton,CA,California,Sonoma,38.4937,-122.7734
Furnace Creek,CA,California,Inyo,36.4277,-116.8747
Galt,CA,California,Sacramento,38.2693,-121.3
Garberville,CA,California,Humboldt,40.1003,-123.7948
Garden Acres,CA,California,San Joaquin,37.9637,-121.2296
Garden Farms,CA,California,San Luis Obispo,35.4158,-120.614
Garden Grove,CA,California,Orange,33.7787,-117.9601
